seed,mode,E_thresh,RV_thresh,n_accepted,n_rejected,retention_rate,fragile_rate,reliable_frac,recall,f1,fragile_rej,accepted_fragile
45,RV_only,0.0,0.1,318,182,0.636,0.0954356846473029,0.6855345911949685,0.8384615384615385,0.754325259515571,0.640625,23
45,RV_only,0.0,0.15,377,123,0.754,0.09926470588235294,0.649867374005305,0.9423076923076923,0.7692307692307693,0.578125,27
45,RV_only,0.0,0.2,414,86,0.828,0.13058419243986255,0.6111111111111112,0.9730769230769231,0.7507418397626112,0.40625,38
45,RV_only,0.0,0.3,460,40,0.92,0.15960912052117263,0.5608695652173913,0.9923076923076923,0.7166666666666666,0.234375,49
45,RV_only,0.0,0.5,489,11,0.978,0.17981072555205047,0.5316973415132924,1.0,0.6942590120160214,0.109375,57
45,E+RV,1.0,0.01,81,419,0.162,0.058823529411764705,0.7901234567901234,0.24615384615384617,0.375366568914956,0.9375,4
45,E+RV,1.0,0.05,194,306,0.388,0.07975460122699386,0.7731958762886598,0.5769230769230769,0.6607929515418501,0.796875,13
45,E+RV,1.0,0.1,289,211,0.578,0.09583333333333334,0.7508650519031141,0.8346153846153846,0.790528233151184,0.640625,23
45,E+RV,1.0,0.15,336,164,0.672,0.0962962962962963,0.7261904761904762,0.9384615384615385,0.8187919463087249,0.59375,26
45,E+RV,1.0,0.2,364,136,0.728,0.1284722222222222,0.6895604395604396,0.9653846153846154,0.8044871794871795,0.421875,37
45,E+RV,1.0,0.3,399,101,0.798,0.15789473684210525,0.6416040100250626,0.9846153846153847,0.7769347496206374,0.25,48
45,E+RV,1.0,0.5,424,76,0.848,0.17834394904458598,0.6084905660377359,0.9923076923076923,0.7543859649122807,0.125,56
45,E+RV,1.5,0.01,74,426,0.148,0.06153846153846154,0.8243243243243243,0.23461538461538461,0.3652694610778443,0.9375,4
45,E+RV,1.5,0.05,176,324,0.352,0.08280254777070063,0.8181818181818182,0.5538461538461539,0.6605504587155965,0.796875,13
45,E+RV,1.5,0.1,261,239,0.522,0.09090909090909091,0.8045977011494253,0.8076923076923077,0.8061420345489444,0.671875,21
45,E+RV,1.5,0.15,304,196,0.608,0.09195402298850575,0.7796052631578947,0.9115384615384615,0.8404255319148937,0.625,24
45,E+RV,1.5,0.2,326,174,0.652,0.11272727272727273,0.7484662576687117,0.9384615384615385,0.832764505119454,0.515625,31
45,E+RV,1.5,0.3,351,149,0.702,0.13541666666666666,0.7094017094017094,0.9576923076923077,0.8150572831423896,0.390625,39
45,E+RV,1.5,0.5,368,132,0.736,0.15488215488215487,0.6820652173913043,0.9653846153846154,0.7993630573248408,0.28125,46
45,E+RV,2.0,0.01,66,434,0.132,0.03389830508474576,0.8636363636363636,0.21923076923076923,0.34969325153374237,0.96875,2
45,E+RV,2.0,0.05,156,344,0.312,0.06338028169014084,0.8525641025641025,0.5115384615384615,0.6394230769230769,0.859375,9
45,E+RV,2.0,0.1,225,275,0.45,0.07211538461538461,0.8577777777777778,0.7423076923076923,0.7958762886597939,0.765625,15
45,E+RV,2.0,0.15,256,244,0.512,0.06866952789699571,0.84765625,0.8346153846153846,0.8410852713178294,0.75,16
45,E+RV,2.0,0.2,272,228,0.544,0.09016393442622951,0.8161764705882353,0.8538461538461538,0.8345864661654135,0.65625,22
45,E+RV,2.0,0.3,289,211,0.578,0.1067193675889328,0.7820069204152249,0.8692307692307693,0.8233151183970856,0.578125,27
45,E+RV,2.0,0.5,300,200,0.6,0.12307692307692308,0.76,0.8769230769230769,0.8142857142857143,0.5,32
45,E+RV,2.5,0.01,54,446,0.108,0.0,0.9074074074074074,0.18846153846153846,0.31210191082802546,1.0,0
45,E+RV,2.5,0.05,130,370,0.26,0.058333333333333334,0.8692307692307693,0.4346153846153846,0.5794871794871795,0.890625,7
45,E+RV,2.5,0.1,183,317,0.366,0.06470588235294118,0.8688524590163934,0.6115384615384616,0.7178329571106096,0.828125,11
45,E+RV,2.5,0.15,208,292,0.416,0.05759162303664921,0.8653846153846154,0.6923076923076923,0.7692307692307693,0.828125,11
45,E+RV,2.5,0.2,220,280,0.44,0.075,0.8409090909090909,0.7115384615384616,0.7708333333333333,0.765625,15
45,E+RV,2.5,0.3,234,266,0.468,0.09178743961352658,0.8034188034188035,0.7230769230769231,0.7611336032388665,0.703125,19
45,E+RV,2.5,0.5,242,258,0.484,0.10377358490566038,0.7851239669421488,0.7307692307692307,0.756972111553785,0.65625,22
45,E+RV,3.0,0.01,41,459,0.082,0.0,0.926829268292683,0.14615384615384616,0.25249169435215946,1.0,0
45,E+RV,3.0,0.05,105,395,0.21,0.05154639175257732,0.8761904761904762,0.35384615384615387,0.5041095890410959,0.921875,5
45,E+RV,3.0,0.1,145,355,0.29,0.058823529411764705,0.8827586206896552,0.49230769230769234,0.6320987654320988,0.875,8
45,E+RV,3.0,0.15,162,338,0.324,0.05333333333333334,0.8765432098765432,0.5461538461538461,0.6729857819905213,0.875,8
45,E+RV,3.0,0.2,171,329,0.342,0.07006369426751592,0.8538011695906432,0.5615384615384615,0.6774941995359628,0.828125,11
45,E+RV,3.0,0.3,182,318,0.364,0.08588957055214724,0.8186813186813187,0.573076923076923,0.67420814479638,0.78125,14
45,E+RV,3.0,0.5,189,311,0.378,0.10179640718562874,0.7936507936507936,0.5769230769230769,0.6681514476614698,0.734375,17
45,E+RV,4.0,0.01,24,476,0.048,0.0,0.9583333333333334,0.08846153846153847,0.1619718309859155,1.0,0
45,E+RV,4.0,0.05,54,446,0.108,0.0,0.9259259259259259,0.19230769230769232,0.3184713375796179,1.0,0
45,E+RV,4.0,0.1,66,434,0.132,0.016129032258064516,0.9242424242424242,0.23461538461538461,0.37423312883435583,0.984375,1
45,E+RV,4.0,0.15,71,429,0.142,0.015151515151515152,0.9154929577464789,0.25,0.3927492447129909,0.984375,1
45,E+RV,4.0,0.2,73,427,0.146,0.014925373134328358,0.9041095890410958,0.25384615384615383,0.39639639639639634,0.984375,1
45,E+RV,4.0,0.3,76,424,0.152,0.043478260869565216,0.868421052631579,0.25384615384615383,0.39285714285714285,0.953125,3
45,E+RV,4.0,0.5,80,420,0.16,0.06944444444444445,0.8375,0.25769230769230766,0.3941176470588235,0.921875,5
45,E+RV,5.0,0.01,12,488,0.024,0.0,0.9166666666666666,0.04230769230769231,0.08088235294117647,1.0,0
45,E+RV,5.0,0.05,21,479,0.042,0.0,0.9523809523809523,0.07692307692307693,0.1423487544483986,1.0,0
45,E+RV,5.0,0.1,27,473,0.054,0.0,0.9629629629629629,0.1,0.18118466898954705,1.0,0
45,E+RV,5.0,0.15,28,472,0.056,0.0,0.9642857142857143,0.10384615384615385,0.1875,1.0,0
45,E+RV,5.0,0.2,28,472,0.056,0.0,0.9642857142857143,0.10384615384615385,0.1875,1.0,0
45,E+RV,5.0,0.3,30,470,0.06,0.03571428571428571,0.9,0.10384615384615385,0.18620689655172415,0.984375,1
45,E+RV,5.0,0.5,32,468,0.064,0.06896551724137931,0.84375,0.10384615384615385,0.18493150684931509,0.96875,2
46,none,0.0,0.0,500,0,1.0,0.19718309859154928,0.456,1.0,0.6263736263736264,0.0,56
46,E_only,1.0,0.0,433,67,0.866,0.18571428571428572,0.5265588914549654,1.0,0.6898638426626323,0.0714285714285714,52
46,E_only,1.5,0.0,364,136,0.728,0.16853932584269662,0.6098901098901099,0.9736842105263158,0.7499999999999999,0.1964285714285714,45
46,E_only,2.0,0.0,308,192,0.616,0.13934426229508196,0.6818181818181818,0.9210526315789473,0.7835820895522388,0.3928571428571429,34
46,E_only,2.5,0.0,255,245,0.51,0.11737089201877934,0.7372549019607844,0.8245614035087719,0.7784679089026916,0.5535714285714286,25
46,E_only,3.0,0.0,169,331,0.338,0.11409395973154363,0.7810650887573964,0.5789473684210527,0.6649874055415618,0.6964285714285714,17
46,E_only,4.0,0.0,87,413,0.174,0.0875,0.8390804597701149,0.3201754385964912,0.46349206349206346,0.875,7
46,E_only,5.0,0.0,49,451,0.098,0.08888888888888889,0.8367346938775511,0.17982456140350878,0.296028880866426,0.9285714285714286,4
46,RV_only,0.0,0.01,89,411,0.178,0.046875,0.6853932584269663,0.2675438596491228,0.3848580441640379,0.9464285714285714,3
46,RV_only,0.0,0.05,193,307,0.386,0.051470588235294115,0.6683937823834197,0.5657894736842105,0.6128266033254157,0.875,7
46,RV_only,0.0,0.1,307,193,0.614,0.08542713567839195,0.5928338762214984,0.7982456140350878,0.680373831775701,0.6964285714285714,17
46,RV_only,0.0,0.15,383,117,0.766,0.11983471074380166,0.556135770234987,0.9342105263157895,0.6972176759410801,0.4821428571428571,29
46,RV_only,0.0,0.2,420,80,0.84,0.13565891472868216,0.530952380952381,0.9780701754385965,0.6882716049382716,0.375,35
46,RV_only,0.0,0.3,456,44,0.912,0.15613382899628253,0.49780701754385964,0.9956140350877193,0.6637426900584795,0.25,42
46,RV_only,0.0,0.5,486,14,0.972,0.17689530685920576,0.4691358024691358,1.0,0.638655462184874,0.125,49
46,E+RV,1.0,0.01,82,418,0.164,0.046875,0.7439024390243902,0.2675438596491228,0.3935483870967742,0.9464285714285714,3
46,E+RV,1.0,0.05,174,326,0.348,0.051470588235294115,0.7413793103448276,0.5657894736842105,0.6417910447761195,0.875,7
46,E+RV,1.0,0.1,276,224,0.552,0.08080808080808081,0.6594202898550725,0.7982456140350878,0.7222222222222222,0.7142857142857143,16
46,E+RV,1.0,0.15,340,160,0.68,0.11618257261410789,0.6264705882352941,0.9342105263157895,0.7500000000000001,0.5,28
46,E+RV,1.0,0.2,370,130,0.74,0.12549019607843137,0.6027027027027027,0.9780701754385965,0.745819397993311,0.4285714285714286,32
46,E+RV,1.0,0.3,397,103,0.794,0.14339622641509434,0.5717884130982368,0.9956140350877193,0.7263999999999999,0.3214285714285714,38
46,E+RV,1.0,0.5,421,79,0.842,0.16483516483516483,0.5415676959619953,1.0,0.7026194144838213,0.1964285714285714,45
46,E+RV,1.5,0.01,74,426,0.148,0.04838709677419355,0.7972972972972973,0.25877192982456143,0.39072847682119216,0.9464285714285714,3
46,E+RV,1.5,0.05,157,343,0.314,0.05303030303030303,0.7961783439490446,0.5482456140350878,0.6493506493506493,0.875,7
46,E+RV,1.5,0.1,244,256,0.488,0.07329842931937172,0.7254098360655737,0.7763157894736842,0.75,0.75,14
46,E+RV,1.5,0.15,296,204,0.592,0.1,0.6993243243243243,0.9078947368421053,0.7900763358778626,0.5892857142857143,23
46,E+RV,1.5,0.2,315,185,0.63,0.10699588477366255,0.6888888888888889,0.9517543859649122,0.7992633517495396,0.5357142857142857,26
46,E+RV,1.5,0.3,336,164,0.672,0.12301587301587301,0.6577380952380952,0.9692982456140351,0.7836879432624113,0.4464285714285714,31
46,E+RV,1.5,0.5,355,145,0.71,0.14615384615384616,0.6253521126760564,0.9736842105263158,0.7615780445969125,0.3214285714285714,38
46,E+RV,2.0,0.01,67,433,0.134,0.05172413793103448,0.8208955223880597,0.2412280701754386,0.37288135593220334,0.9464285714285714,3
46,E+RV,2.0,0.05,145,355,0.29,0.05511811023622047,0.8275862068965517,0.5263157894736842,0.6434316353887399,0.875,7
46,E+RV,2.0,0.1,214,286,0.428,0.07222222222222222,0.780373831775701,0.7324561403508771,0.755656108597285,0.7678571428571428,13
46,E+RV,2.0,0.15,257,243,0.514,0.09722222222222222,0.7587548638132295,0.8552631578947368,0.8041237113402062,0.625,21
46,E+RV,2.0,0.2,273,227,0.546,0.09691629955947137,0.7509157509157509,0.8991228070175439,0.8183632734530938,0.6071428571428572,22
46,E+RV,2.0,0.3,287,213,0.574,0.10300429184549356,0.7282229965156795,0.9166666666666666,0.8116504854368933,0.5714285714285714,24
46,E+RV,2.0,0.5,300,200,0.6,0.11764705882352941,0.7,0.9210526315789473,0.7954545454545453,0.5,28
46,E+RV,2.5,0.01,56,444,0.112,0.04,0.8571428571428571,0.21052631578947367,0.33802816901408456,0.9642857142857143,2
46,E+RV,2.5,0.05,123,377,0.246,0.05454545454545454,0.8455284552845529,0.45614035087719296,0.5925925925925926,0.8928571428571429,6
46,E+RV,2.5,0.1,179,321,0.358,0.06962025316455696,0.8212290502793296,0.6447368421052632,0.7223587223587224,0.8035714285714286,11
46,E+RV,2.5,0.15,219,281,0.438,0.09844559585492228,0.7945205479452054,0.7631578947368421,0.7785234899328859,0.6607142857142857,19
46,E+RV,2.5,0.2,233,267,0.466,0.09852216748768473,0.7854077253218884,0.8026315789473685,0.7939262472885033,0.6428571428571428,20
46,E+RV,2.5,0.3,245,255,0.49,0.10096153846153846,0.763265306122449,0.8201754385964912,0.7906976744186046,0.625,21
46,E+RV,2.5,0.5,253,247,0.506,0.10900473933649289,0.7430830039525692,0.8245614035087719,0.7817047817047817,0.5892857142857143,23
46,E+RV,3.0,0.01,40,460,0.08,0.02702702702702703,0.9,0.15789473684210525,0.26865671641791045,0.9821428571428571,1
46,E+RV,3.0,0.05,83,417,0.166,0.05263157894736842,0.8674698795180723,0.3157894736842105,0.4630225080385852,0.9285714285714286,4
46,E+RV,3.0,0.1,117,383,0.234,0.06481481481481481,0.8632478632478633,0.44298245614035087,0.5855072463768116,0.875,7
46,E+RV,3.0,0.15,146,354,0.292,0.09701492537313433,0.8287671232876712,0.5307017543859649,0.6470588235294118,0.7678571428571428,13
46,E+RV,3.0,0.2,155,345,0.31,0.09154929577464789,0.832258064516129,0.5657894736842105,0.6736292428198434,0.7678571428571428,13
46,E+RV,3.0,0.3,162,338,0.324,0.09655172413793103,0.808641975308642,0.5745614035087719,0.6717948717948719,0.75,14
46,E+RV,3.0,0.5,168,332,0.336,0.10810810810810811,0.7857142857142857,0.5789473684210527,0.6666666666666667,0.7142857142857143,16
46,E+RV,4.0,0.01,22,478,0.044,0.0,0.9545454545454546,0.09210526315789473,0.168,1.0,0
46,E+RV,4.0,0.05,44,456,0.088,0.023809523809523808,0.9318181818181818,0.17982456140350878,0.3014705882352941,0.9821428571428571,1
46,E+RV,4.0,0.1,63,437,0.126,0.05084745762711865,0.8888888888888888,0.24561403508771928,0.3848797250859107,0.9464285714285714,3
46,E+RV,4.0,0.15,79,421,0.158,0.08,0.8734177215189873,0.3026315789473684,0.44951140065146583,0.8928571428571429,6
46,E+RV,4.0,0.2,82,418,0.164,0.07792207792207792,0.8658536585365854,0.31140350877192985,0.45806451612903226,0.8928571428571429,6
46,E+RV,4.0,0.3,87,413,0.174,0.0875,0.8390804597701149,0.3201754385964912,0.46349206349206346,0.875,7
46,E+RV,4.0,0.5,87,413,0.174,0.0875,0.8390804597701149,0.3201754385964912,0.46349206349206346,0.875,7
46,E+RV,5.0,0.01,11,489,0.022,0.0,0.9090909090909091,0.043859649122807015,0.08368200836820083,1.0,0
46,E+RV,5.0,0.05,25,475,0.05,0.043478260869565216,0.88,0.09649122807017543,0.17391304347826086,0.9821428571428571,1
46,E+RV,5.0,0.1,34,466,0.068,0.03225806451612903,0.8823529411764706,0.13157894736842105,0.22900763358778625,0.9821428571428571,1
46,E+RV,5.0,0.15,45,455,0.09,0.09523809523809523,0.8444444444444444,0.16666666666666666,0.27838827838827834,0.9285714285714286,4
46,E+RV,5.0,0.2,48,452,0.096,0.09090909090909091,0.8333333333333334,0.17543859649122806,0.28985507246376807,0.9285714285714286,4
46,E+RV,5.0,0.3,49,451,0.098,0.08888888888888889,0.8367346938775511,0.17982456140350878,0.296028880866426,0.9285714285714286,4
46,E+RV,5.0,0.5,49,451,0.098,0.08888888888888889,0.8367346938775511,0.17982456140350878,0.296028880866426,0.9285714285714286,4
47,none,0.0,0.0,500,0,1.0,0.2,0.504,1.0,0.6702127659574468,0.0,63
47,E_only,1.0,0.0,438,62,0.876,0.18971061093247588,0.5753424657534246,1.0,0.7304347826086955,0.06349206349206349,59
47,E_only,1.5,0.0,385,115,0.77,0.1598639455782313,0.6415584415584416,0.9801587301587301,0.7755102040816327,0.25396825396825395,47
47,E_only,2.0,0.0,315,185,0.63,0.13307984790874525,0.7238095238095238,0.9047619047619048,0.8042328042328042,0.4444444444444444,35
47,E_only,2.5,0.0,252,248,0.504,0.12727272727272726,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.5555555555555556,28
47,E_only,3.0,0.0,188,312,0.376,0.07647058823529412,0.8351063829787234,0.623015873015873,0.7136363636363636,0.7936507936507937,13
47,E_only,4.0,0.0,91,409,0.182,0.08536585365853659,0.8241758241758241,0.2976190476190476,0.43731778425655976,0.8888888888888888,7
47,E_only,5.0,0.0,42,458,0.084,0.02564102564102564,0.9047619047619048,0.15079365079365079,0.2585034013605442,0.9841269841269842,1
47,RV_only,0.0,0.01,77,423,0.154,0.03389830508474576,0.7402597402597403,0.2261904761904762,0.3465045592705167,0.9682539682539683,2
47,RV_only,0.0,0.05,190,310,0.38,0.0472972972972973,0.7421052631578947,0.5595238095238095,0.6380090497737556,0.8888888888888888,7
47,RV_only,0.0,0.1,294,206,0.588,0.06756756756756757,0.7040816326530612,0.8214285714285714,0.7582417582417582,0.7619047619047619,15
47,RV_only,0.0,0.15,356,144,0.712,0.07569721115537849,0.651685393258427,0.9206349206349206,0.763157894736842,0.6984126984126984,19
47,RV_only,0.0,0.2,404,96,0.808,0.12544802867383512,0.6039603960396039,0.9682539682539683,0.7439024390243902,0.4444444444444444,35
47,RV_only,0.0,0.3,447,53,0.894,0.15436241610738255,0.5637583892617449,1.0,0.7210300429184548,0.2698412698412699,46
47,RV_only,0.0,0.5,484,16,0.968,0.1791530944625407,0.5206611570247934,1.0,0.6847826086956522,0.12698412698412698,55
47,E+RV,1.0,0.01,69,431,0.138,0.03389830508474576,0.8260869565217391,0.2261904761904762,0.35514018691588783,0.9682539682539683,2
47,E+RV,1.0,0.05,176,324,0.352,0.0472972972972973,0.8011363636363636,0.5595238095238095,0.6588785046728972,0.8888888888888888,7
47,E+RV,1.0,0.1,267,233,0.534,0.06334841628959276,0.7752808988764045,0.8214285714285714,0.7976878612716762,0.7777777777777778,14
47,E+RV,1.0,0.15,321,179,0.642,0.072,0.7227414330218068,0.9206349206349206,0.8097731239092496,0.7142857142857143,18
47,E+RV,1.0,0.2,362,138,0.724,0.11594202898550725,0.6740331491712708,0.9682539682539683,0.7947882736156352,0.4920634920634921,32
47,E+RV,1.0,0.3,395,105,0.79,0.14576271186440679,0.6379746835443038,1.0,0.7789799072642968,0.31746031746031744,43
47,E+RV,1.0,0.5,424,76,0.848,0.17105263157894737,0.5943396226415094,1.0,0.7455621301775148,0.17460317460317465,52
47,E+RV,1.5,0.01,69,431,0.138,0.03389830508474576,0.8260869565217391,0.2261904761904762,0.35514018691588783,0.9682539682539683,2
47,E+RV,1.5,0.05,168,332,0.336,0.0410958904109589,0.8333333333333334,0.5555555555555556,0.6666666666666667,0.9047619047619048,6
47,E+RV,1.5,0.1,249,251,0.498,0.06018518518518518,0.8152610441767069,0.8055555555555556,0.810379241516966,0.7936507936507937,13
47,E+RV,1.5,0.15,292,208,0.584,0.06967213114754098,0.7773972602739726,0.9007936507936508,0.8345588235294118,0.7301587301587302,17
47,E+RV,1.5,0.2,326,174,0.652,0.10150375939849623,0.7331288343558282,0.9484126984126984,0.8269896193771626,0.5714285714285714,27
47,E+RV,1.5,0.3,352,148,0.704,0.12411347517730496,0.7017045454545454,0.9801587301587301,0.8178807947019867,0.4444444444444444,35
47,E+RV,1.5,0.5,374,126,0.748,0.1423611111111111,0.660427807486631,0.9801587301587301,0.7891373801916933,0.3492063492063492,41
47,E+RV,2.0,0.01,59,441,0.118,0.03636363636363636,0.8983050847457628,0.21031746031746032,0.34083601286173637,0.9682539682539683,2
47,E+RV,2.0,0.05,145,355,0.29,0.03731343283582089,0.8896551724137931,0.5119047619047619,0.6498740554156172,0.9206349206349207,5
47,E+RV,2.0,0.1,217,283,0.434,0.05555555555555555,0.8617511520737328,0.7420634920634921,0.7974413646055438,0.8253968253968254,11
47,E+RV,2.0,0.15,251,249,0.502,0.06726457399103139,0.8286852589641435,0.8253968253968254,0.827037773359841,0.7619047619047619,15
47,E+RV,2.0,0.2,278,222,0.556,0.09090909090909091,0.7913669064748201,0.873015873015873,0.8301886792452831,0.6507936507936508,22
47,E+RV,2.0,0.3,296,204,0.592,0.10588235294117647,0.7702702702702703,0.9047619047619048,0.832116788321168,0.5714285714285714,27
47,E+RV,2.0,0.5,308,192,0.616,0.11969111969111969,0.7402597402597403,0.9047619047619048,0.8142857142857143,0.5079365079365079,31
47,E+RV,2.5,0.01,43,457,0.086,0.047619047619047616,0.9302325581395349,0.15873015873015872,0.2711864406779661,0.9682539682539683,2
47,E+RV,2.5,0.05,115,385,0.23,0.045871559633027525,0.9043478260869565,0.4126984126984127,0.5667574931880108,0.9206349206349207,5
47,E+RV,2.5,0.1,178,322,0.356,0.05421686746987952,0.8820224719101124,0.623015873015873,0.7302325581395349,0.8571428571428572,9
47,E+RV,2.5,0.15,203,297,0.406,0.06451612903225806,0.8571428571428571,0.6904761904761905,0.7648351648351649,0.8095238095238095,12
47,E+RV,2.5,0.2,221,279,0.442,0.0845771144278607,0.832579185520362,0.7301587301587301,0.7780126849894291,0.7301587301587302,17
47,E+RV,2.5,0.3,239,261,0.478,0.102803738317757,0.803347280334728,0.7619047619047619,0.7820773930753564,0.6507936507936508,22
47,E+RV,2.5,0.5,246,254,0.492,0.1111111111111111,0.7804878048780488,0.7619047619047619,0.7710843373493976,0.6190476190476191,24
47,E+RV,3.0,0.01,38,462,0.076,0.02702702702702703,0.9473684210526315,0.14285714285714285,0.2482758620689655,0.9841269841269842,1
47,E+RV,3.0,0.05,95,405,0.19,0.03296703296703297,0.9263157894736842,0.3492063492063492,0.5072046109510087,0.9523809523809523,3
47,E+RV,3.0,0.1,141,359,0.282,0.029850746268656716,0.9219858156028369,0.5158730158730159,0.6615776081424937,0.9365079365079365,4
47,E+RV,3.0,0.15,160,340,0.32,0.04,0.9,0.5714285714285714,0.6990291262135921,0.9047619047619048,6
47,E+RV,3.0,0.2,171,329,0.342,0.0440251572327044,0.8888888888888888,0.6031746031746031,0.718676122931442,0.8888888888888888,7
47,E+RV,3.0,0.3,181,319,0.362,0.05421686746987952,0.8674033149171271,0.623015873015873,0.7251732101616629,0.8571428571428572,9
47,E+RV,3.0,0.5,183,317,0.366,0.059880239520958084,0.8579234972677595,0.623015873015873,0.7218390804597702,0.8412698412698413,10
47,E+RV,4.0,0.01,21,479,0.042,0.05,0.9047619047619048,0.07539682539682539,0.1391941391941392,0.9841269841269842,1
47,E+RV,4.0,0.05,48,452,0.096,0.043478260869565216,0.9166666666666666,0.1746031746031746,0.29333333333333333,0.9682539682539683,2
47,E+RV,4.0,0.1,72,428,0.144,0.04411764705882353,0.9027777777777778,0.25793650793650796,0.4012345679012346,0.9523809523809523,3
